"Date","Open","High","Low","Close","Volume"
"19/06/2000","88.61","88.03","88.03","88.03","6342.73"
"20/06/2000","88.32","88.03","88.03","88.03","2049.35"
"21/06/2000","88.03","88.03","88.03","88.03","563.57"
"22/06/2000","88.03","88.03","88.03","88.03","1711.2"
"23/06/2000","88.03","87.93","87.93","87.93","8299.85"
"26/06/2000","87.93","87.93","87.93","87.93","3586.36"
"27/06/2000","87.93","87.83","87.83","87.83","5277.07"
"28/06/2000","87.83","87.83","87.83","87.83","60322.52"
"29/06/2000","87.83","87.83","87.83","87.83","7049.75"
"30/06/2000","88.03","92.13","92.13","92.13","43394.92"
"03/07/2000","87.93","87.93","87.93","87.93","666.04"
"04/07/2000","87.93","87.93","87.93","87.93","1291.09"
"06/07/2000","88.32","88.32","88.32","88.32","338.14"
"10/07/2000","88.13","88.03","88.03","88.03","307.4"
"11/07/2000","89.78","89.78","89.78","89.78","512.34"
"12/07/2000","88.03","88.03","88.03","88.03","133.21"
"13/07/2000","88.22","88.22","88.22","88.22","153.7"
"14/07/2000","88.32","88.32","88.32","88.32","7459.62"
"17/07/2000","88.22","87.83","87.83","87.83","22522.32"
"18/07/2000","87.83","88.03","88.03","88.03","23188.36"
"19/07/2000","87.83","88.32","88.32","88.32","11394.37"
"20/07/2000","87.93","88.13","88.13","88.13","3053.53"
"21/07/2000","87.93","88.13","88.13","88.13","7777.27"
"24/07/2000","88.13","87.83","87.83","87.83","37605.52"
"25/07/2000","87.83","87.83","87.83","87.83","21272.22"
"26/07/2000","87.83","87.83","87.83","87.83","7654.31"
"27/07/2000","86.08","86.08","86.08","86.08","2920.32"
"28/07/2000","86.47","86.56","86.56","86.56","5738.17"
"31/07/2000","85.88","85.88","85.88","85.88","102.47"
"01/08/2000","85","85.88","85.88","85.88","9109.35"
"02/08/2000","86.37","87.34","87.34","87.34","157799.71"
"03/08/2000","86.56","87.83","87.83","87.83","5277.07"
"04/08/2000","87.64","87.64","87.64","87.64","5123.37"
"08/08/2000","86.86","86.37","86.37","86.37","107283.31"
"09/08/2000","86.47","86.37","86.37","86.37","2049.35"
"10/08/2000","86.37","86.37","86.37","86.37","51.23"
"11/08/2000","86.37","86.37","86.37","86.37","6814.08"
"15/08/2000","86.37","86.37","86.37","86.37","1024.67"
